dataset,model,seed,split_seed,train_split,val_split,test_split,Accuracy,Statistical Parity Difference,Equal Opportunity Difference,Overall Accuracy Equality Difference,Treatment Equality Difference,diagnostics_n_test,diagnostics_n_S0,diagnostics_n_S1,diagnostics_n_pos_S0,diagnostics_n_pos_S1,diagnostics_TPR_denom_S0,diagnostics_TPR_denom_S1,diagnostics_FPR_denom_S0,diagnostics_FPR_denom_S1,diagnostics_pred_pos_overall,diagnostics_pred_pos_S0,diagnostics_pred_pos_S1,diagnostics_TPR_S0,diagnostics_TPR_S1,diagnostics_FPR_S0,diagnostics_FPR_S1
bail,GAT+FAME,37,42,0.80,0.10,0.10,0.8581,0.0552,0.0054,0.0264,0.9269,1889,906,983,374,342,374,342,532,641,0.2859,0.3146,0.2594,0.6925,0.6871,0.0489,0.0312
bail,GAT+FAME,38,42,0.80,0.10,0.10,0.6580,0.0166,0.0236,0.0491,4.0000,1889,906,983,374,342,374,342,532,641,0.0476,0.0563,0.0397,0.1230,0.0994,0.0094,0.0078
bail,GAT+FAME,39,42,0.80,0.10,0.10,0.8115,0.0519,0.0186,0.0324,6.6667,1889,906,983,374,342,374,342,532,641,0.2202,0.2472,0.1953,0.5508,0.5322,0.0338,0.0156
bail,GAT+FAME,40,42,0.80,0.10,0.10,0.9227,0.0626,0.0155,0.0084,1.0333,1889,906,983,374,342,374,342,532,641,0.3250,0.3576,0.2950,0.8342,0.8187,0.0226,0.0156
bail,GAT+FAME,41,42,0.80,0.10,0.10,0.9116,0.0692,0.0121,0.0168,0.8071,1889,906,983,374,342,374,342,532,641,0.3415,0.3775,0.3082,0.8396,0.8275,0.0526,0.0312
bail,GAT+FAME,42,42,0.80,0.10,0.10,0.9074,0.0693,0.0324,0.0065,1.8958,1889,906,983,374,342,374,342,532,641,0.3160,0.3521,0.2828,0.8102,0.7778,0.0301,0.0187
bail,GAT+FAME,43,42,0.80,0.10,0.10,0.6824,0.0407,0.0502,0.0429,26.6667,1889,906,983,374,342,374,342,532,641,0.0826,0.1038,0.0631,0.2139,0.1637,0.0263,0.0094
bail,GAT+FAME,44,42,0.80,0.10,0.10,0.8661,0.0585,0.0126,0.0226,1.3785,1889,906,983,374,342,374,342,532,641,0.2875,0.3179,0.2594,0.7086,0.6959,0.0432,0.0265
bail,GAT+FAME,45,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GAT+FAME,46,42,0.80,0.10,0.10,0.8782,0.0624,0.0411,0.0057,3.3571,1889,906,983,374,342,374,342,532,641,0.2710,0.3035,0.2411,0.7166,0.6754,0.0132,0.0094
bail,GAT+FAME,47,42,0.80,0.10,0.10,0.9074,0.0773,0.0328,0.0107,1.3477,1889,906,983,374,342,374,342,532,641,0.3362,0.3764,0.2991,0.8369,0.8041,0.0526,0.0296
bail,GAT+FAME,48,42,0.80,0.10,0.10,0.9111,0.0765,0.0347,0.0073,1.0889,1889,906,983,374,342,374,342,532,641,0.3399,0.3797,0.3032,0.8476,0.8129,0.0508,0.0312
bail,GAT+FAME,49,42,0.80,0.10,0.10,0.9301,0.0695,0.0335,0.0007,1.1727,1889,906,983,374,342,374,342,532,641,0.3314,0.3675,0.2981,0.8610,0.8275,0.0207,0.0156
bail,GAT+FAME+PFR,0,42,0.80,0.10,0.10,0.9217,0.0699,0.0199,0.0106,1.3429,1889,906,983,374,342,374,342,532,641,0.3367,0.3731,0.3032,0.8503,0.8304,0.0376,0.0218
bail,GAT+FAME+PFR,5,42,0.80,0.10,0.10,0.9312,0.0687,0.0144,0.0056,0.1446,1889,906,983,374,342,374,342,532,641,0.3737,0.4095,0.3408,0.9091,0.8947,0.0583,0.0452
bail,GAT+FAME+PFR,10,42,0.80,0.10,0.10,0.8968,0.0705,0.0349,0.0095,3.0535,1889,906,983,374,342,374,342,532,641,0.3055,0.3422,0.2716,0.7834,0.7485,0.0320,0.0172
bail,GAT+FAME+PFR,15,42,0.80,0.10,0.10,0.9264,0.0682,0.0171,0.0071,0.3364,1889,906,983,374,342,374,342,532,641,0.3552,0.3907,0.3225,0.8797,0.8626,0.0470,0.0343
bail,GAT+FAME+PFR,20,42,0.80,0.10,0.10,0.8581,0.0628,0.0175,0.0222,0.6895,1889,906,983,374,342,374,342,532,641,0.3017,0.3344,0.2716,0.7193,0.7018,0.0639,0.0421
